ID,ComplaintID,ComplaintStatusID,StatusDate
9646,13904,1,09-01-20
9649,13904,3,09-01-20
9661,13904,9,10-01-20
9528,13905,1,27-12-19
9531,13905,4,27-12-19
9564,13905,3,02-01-20
9570,13905,4,02-01-20
9572,13905,9,03-01-20
9533,13906,1,27-12-19
9543,13906,3,30-12-19
9549,13906,9,30-12-19
9534,13907,2,30-12-19
9671,13907,9,10-01-20
9535,13908,2,30-12-19
9547,13908,9,30-12-19
9536,13909,2,30-12-19
9563,13909,9,02-01-20
9537,13910,1,30-12-19
9538,13910,4,30-12-19
9666,13910,1,10-01-20
9690,13910,3,13-01-20
9871,13910,9,24-01-20
9539,13911,1,30-12-19
9540,13911,4,30-12-19
9727,13911,1,14-01-20
9775,13911,4,16-01-20
10005,13911,9,31-01-20
9541,13912,2,30-12-19
9544,13912,9,30-12-19
9542,13913,1,27-12-19
9588,13913,4,07-01-20
9664,13913,3,10-01-20
9745,13913,1,15-01-20
9750,13913,9,15-01-20
9566,13914,2,02-01-20
9598,13914,9,07-01-20
9568,13915,1,02-01-20
9587,13915,3,03-01-20
9596,13915,9,07-01-20
9569,13916,1,31-12-19
9581,13916,3,03-01-20
9597,13916,9,07-01-20
9574,13917,1,31-12-19
9575,13917,9,03-01-20
9576,13918,2,03-01-20
9720,13918,9,14-01-20
9577,13921,2,03-01-20
9578,13921,9,03-01-20
9579,13922,2,03-01-20
9695,13922,9,13-01-20
9602,13923,1,03-01-20
9637,13923,9,09-01-20
9604,13924,1,02-01-20
9605,13924,4,07-01-20
9701,13924,1,13-01-20
9710,13924,3,14-01-20
9711,13924,4,14-01-20
9743,13924,3,15-01-20
9783,13924,9,16-01-20
9607,13925,1,08-01-20
9608,13925,4,08-01-20
9623,13925,1,08-01-20
9624,13925,9,08-01-20
9611,13926,1,03-01-20
9612,13926,4,08-01-20
9613,13926,1,08-01-20
9614,13926,9,08-01-20
9616,13927,1,17-12-19
9617,13927,3,08-01-20
9778,13927,4,16-01-20
9863,13927,1,23-01-20
9881,13927,9,24-01-20
9618,13928,1,08-01-20
9641,13928,4,09-01-20
9648,13928,1,09-01-20
9749,13928,4,15-01-20
9914,13928,1,27-01-20
10287,13928,3,13-02-20
10342,13928,9,17-02-20
9619,13929,1,03-01-20
9620,13929,4,08-01-20
9703,13929,1,14-01-20
9850,13929,3,22-01-20
10059,13929,9,04-02-20
9622,13930,1,08-01-20
9625,13930,9,08-01-20
9626,13931,1,08-01-20
9638,13931,4,09-01-20
9689,13931,1,13-01-20
9694,13931,3,13-01-20
9833,13931,9,21-01-20
9627,13932,2,09-01-20
9722,13932,9,14-01-20
9628,13933,2,09-01-20
9723,13933,9,14-01-20
9629,13934,2,09-01-20
9724,13934,9,14-01-20
9630,13935,2,09-01-20
9725,13935,9,14-01-20
9631,13936,2,09-01-20
9726,13936,9,14-01-20
9632,13937,2,09-01-20
9728,13937,9,14-01-20
9633,13938,2,09-01-20
9756,13938,9,15-01-20
9634,13939,2,09-01-20
9729,13939,9,14-01-20
9635,13940,2,09-01-20
9636,13940,9,09-01-20
9642,13941,1,07-01-20
9643,13941,4,09-01-20
9717,13941,1,14-01-20
9721,13941,9,14-01-20
9645,13942,1,08-01-20
9665,13942,4,10-01-20
9705,13942,1,14-01-20
9712,13942,3,14-01-20
9762,13942,4,15-01-20
10314,13942,1,14-02-20
10319,13942,9,14-02-20
9654,13943,2,09-01-20
9655,13943,9,09-01-20
9656,13944,1,09-01-20
10004,13944,9,31-01-20
9658,13945,1,10-01-20
9662,13945,2,10-01-20
9669,13945,9,10-01-20
9659,13946,2,10-01-20
9730,13946,9,14-01-20
9660,13947,2,10-01-20
9757,13947,9,15-01-20
9670,13948,2,10-01-20
9758,13948,9,15-01-20
9673,13949,2,10-01-20
10023,13949,9,31-01-20
9674,13950,1,10-01-20
9675,13950,4,10-01-20
9718,13950,1,14-01-20
9719,13950,9,14-01-20
9676,13951,2,10-01-20
9680,13951,9,10-01-20
9677,13952,2,10-01-20
9679,13952,9,10-01-20
9683,13953,2,10-01-20
9759,13953,9,15-01-20
9684,13954,2,10-01-20
9760,13954,9,15-01-20
9685,13955,1,10-01-20
9688,13955,4,13-01-20
9704,13955,1,14-01-20
9731,13955,3,14-01-20
9771,13955,1,15-01-20
9785,13955,3,16-01-20
9864,13955,9,23-01-20
9698,13956,2,13-01-20
9735,13956,9,14-01-20
9702,13957,2,13-01-20
9737,13957,9,15-01-20
9707,13958,2,14-01-20
9761,13958,9,15-01-20
9708,13959,1,13-01-20
9713,13959,4,14-01-20
9786,13959,1,16-01-20
9859,13959,3,23-01-20
10064,13959,9,04-02-20
9714,13960,1,14-01-20
9715,13960,9,14-01-20
9716,13961,2,14-01-20
9763,13961,9,15-01-20
9732,13962,2,14-01-20
9776,13962,9,16-01-20
9733,13963,2,14-01-20
9777,13963,9,16-01-20
9736,13964,2,14-01-20
9765,13964,9,15-01-20
9738,13965,1,15-01-20
9739,13965,4,15-01-20
9841,13965,9,22-01-20
9744,13966,2,15-01-20
9767,13966,9,15-01-20
9746,13967,1,14-01-20
9753,13967,9,15-01-20
9747,13968,2,15-01-20
9788,13968,9,17-01-20
9748,13969,2,15-01-20
9768,13969,9,15-01-20
9751,13970,1,15-01-20
9752,13970,4,15-01-20
9782,13970,9,16-01-20
9754,13971,1,15-01-20
9755,13971,4,15-01-20
9819,13971,1,20-01-20
9820,13971,4,20-01-20
9949,13971,9,29-01-20
9764,13972,1,13-01-20
9989,13972,3,31-01-20
10056,13972,9,04-02-20
9766,13973,1,13-01-20
9990,13973,3,31-01-20
10057,13973,9,04-02-20
9769,13974,1,15-01-20
9770,13974,4,15-01-20
11110,13974,9,09-04-20
9772,13975,1,15-01-20
9773,13975,4,15-01-20
9849,13975,9,22-01-20
9774,13976,1,14-01-20
10163,13976,4,07-02-20
10198,13976,9,10-02-20
9781,13977,1,16-01-20
9790,13977,9,17-01-20
9784,13978,1,15-01-20
10199,13978,3,10-02-20
10344,13978,4,17-02-20
10437,13978,1,21-02-20
10582,13978,3,03-03-20
10594,13978,1,04-03-20
10595,13978,3,04-03-20
10596,13978,9,04-03-20
9793,13979,2,17-01-20
9794,13979,9,17-01-20
9795,13980,2,17-01-20
9808,13980,9,20-01-20
9798,13981,1,17-01-20
9860,13981,3,23-01-20
10097,13981,9,05-02-20
9799,13982,2,17-01-20
9804,13982,9,17-01-20
9800,13983,2,17-01-20
9803,13983,9,17-01-20
9802,13984,1,17-01-20
9806,13984,4,17-01-20
9923,13984,1,28-01-20
9939,13984,9,29-01-20
9805,13985,1,17-01-20
9807,13985,4,17-01-20
9875,13985,1,24-01-20
10063,13985,3,04-02-20
10257,13985,9,12-02-20
9809,13986,2,20-01-20
9810,13986,9,20-01-20
9811,13987,1,10-01-20
9812,13987,4,20-01-20
9834,13987,9,21-01-20
9813,13988,1,16-01-20
9814,13988,4,20-01-20
10736,13988,1,12-03-20
10746,13988,9,12-03-20
9815,13989,1,20-01-20
9816,13989,9,20-01-20
9817,13990,1,20-01-20
9818,13990,4,20-01-20
10212,13990,9,11-02-20
9822,13991,1,21-01-20
9823,13991,4,21-01-20
9840,13991,1,22-01-20
10025,13991,4,03-02-20
10266,13991,9,13-02-20
9824,13992,1,21-01-20
9837,13992,4,22-01-20
9847,13992,1,22-01-20
9848,13992,3,22-01-20
9890,13992,9,27-01-20
9825,13993,2,21-01-20
9826,13993,9,21-01-20
9827,13994,2,13-01-20
9828,13995,2,13-01-20
9829,13996,1,21-01-20
10026,13996,4,03-02-20
10041,13996,9,03-02-20
9830,13997,2,21-01-20
9832,13997,9,21-01-20
9835,13998,2,21-01-20
9836,13998,9,21-01-20
9838,13999,1,21-01-20
9839,13999,4,22-01-20
9851,13999,9,22-01-20
9852,13999,3,22-01-20
9870,13999,9,24-01-20
9843,14000,1,21-01-20
9862,14000,3,23-01-20
9928,14000,9,28-01-20
9844,14001,1,22-01-20
9876,14001,9,24-01-20
9845,14002,1,22-01-20
9846,14002,4,22-01-20
10081,14002,9,05-02-20
9853,14003,2,23-01-20
9854,14003,9,23-01-20
9855,14004,2,23-01-20
9856,14004,9,23-01-20
9857,14005,1,22-01-20
9858,14005,3,23-01-20
9861,14005,4,23-01-20
9869,14005,9,23-01-20
9865,14006,2,23-01-20
10556,14006,9,28-02-20
9866,14007,2,23-01-20
9867,14007,9,23-01-20
9868,14008,2,23-01-20
9892,14008,9,27-01-20
9872,14009,1,23-01-20
9879,14009,9,24-01-20
9873,14010,1,23-01-20
9916,14010,9,27-01-20
9874,14011,1,23-01-20
9979,14011,4,30-01-20
10474,14011,9,24-02-20
9877,14012,1,22-01-20
9878,14012,9,24-01-20
9880,14013,1,24-01-20
9985,14013,9,30-01-20
9882,14014,1,24-01-20
9896,14014,4,27-01-20
9965,14014,3,30-01-20
9987,14014,9,31-01-20
9883,14018,1,24-01-20
9897,14018,4,27-01-20
9966,14018,3,30-01-20
9988,14018,9,31-01-20
9884,14019,2,27-01-20
9912,14019,9,27-01-20
9885,14020,2,27-01-20
9909,14020,9,27-01-20
9886,14023,2,27-01-20
9947,14023,9,29-01-20
9887,14024,2,27-01-20
9908,14024,9,27-01-20
9888,14025,2,27-01-20
9899,14025,9,27-01-20
9889,14026,2,27-01-20
9898,14026,9,27-01-20
9891,14027,2,27-01-20
9893,14027,9,27-01-20
9894,14028,1,24-01-20
9895,14028,4,27-01-20
9907,14028,9,27-01-20
9900,14029,1,20-01-20
9903,14029,4,27-01-20
10066,14029,1,04-02-20
10316,14029,3,14-02-20
10384,14029,9,19-02-20
9901,14030,1,27-01-20
10203,14030,9,10-02-20
9902,14032,1,20-01-20
9904,14032,4,27-01-20
9919,14032,1,28-01-20
10317,14032,3,14-02-20
10385,14032,9,19-02-20
9905,14033,1,27-01-20
9906,14033,4,27-01-20
9943,14033,9,29-01-20
9910,14034,1,24-01-20
9911,14034,4,27-01-20
9967,14034,3,30-01-20
9984,14034,9,30-01-20
9913,14035,1,27-01-20
9931,14035,9,28-01-20
9915,14036,1,23-01-20
10429,14036,3,21-02-20
10766,14036,9,13-03-20
9921,14037,1,23-01-20
9922,14037,4,28-01-20
10006,14037,9,31-01-20
9924,14038,1,28-01-20
9925,14038,4,28-01-20
9968,14038,1,30-01-20
9991,14038,9,31-01-20
9926,14039,2,28-01-20
9953,14039,9,29-01-20
9927,14040,2,28-01-20
9946,14040,9,29-01-20
9932,14041,1,24-01-20
10339,14041,3,17-02-20
10441,14041,9,21-02-20
9933,14042,1,27-01-20
9934,14042,9,29-01-20
9935,14043,1,28-01-20
9936,14043,4,29-01-20
9993,14043,1,31-01-20
10062,14043,3,04-02-20
10272,14043,9,13-02-20
9937,14044,1,27-01-20
9938,14044,4,29-01-20
10024,14044,3,03-02-20
10383,14044,9,19-02-20
9940,14045,1,28-01-20
9941,14045,4,29-01-20
9992,14045,1,31-01-20
10007,14045,4,31-01-20
10126,14045,1,06-02-20
10426,14045,4,21-02-20
11062,14045,9,06-04-20
9942,14046,1,24-01-20
10065,14046,3,04-02-20
10111,14046,9,05-02-20
9944,14047,1,28-01-20
9964,14047,3,29-01-20
9986,14047,9,30-01-20
9945,14048,1,27-01-20
10632,14048,9,05-03-20
9948,14049,1,28-01-20
10375,14049,3,18-02-20
10382,14049,9,19-02-20
9950,14050,1,29-01-20
9955,14050,4,29-01-20
10013,14050,1,31-01-20
10030,14050,9,03-02-20
9951,14051,1,29-01-20
9961,14051,9,29-01-20
9952,14052,1,29-01-20
9954,14052,4,29-01-20
9994,14052,1,31-01-20
10085,14052,3,05-02-20
10112,14052,9,05-02-20
9956,14053,2,29-01-20
10132,14053,9,06-02-20
9957,14054,2,29-01-20
9962,14054,9,29-01-20
9958,14055,2,29-01-20
9960,14055,9,29-01-20
9959,14056,2,29-01-20
9963,14056,9,29-01-20
9969,14057,1,29-01-20
10027,14057,9,03-02-20
9971,14058,1,29-01-20
9972,14058,4,30-01-20
9995,14058,1,31-01-20
10012,14058,9,31-01-20
9973,14059,1,28-01-20
9977,14059,4,30-01-20
10304,14059,1,14-02-20
10315,14059,9,14-02-20
9974,14060,1,28-01-20
9978,14060,4,30-01-20
10305,14060,1,14-02-20
10313,14060,9,14-02-20
9975,14061,1,29-01-20
10021,14061,9,31-01-20
9976,14062,1,27-01-20
10341,14062,3,17-02-20
10507,14062,9,25-02-20
9980,14063,1,29-01-20
10001,14063,4,31-01-20
10050,14063,1,03-02-20
10087,14063,3,05-02-20
10115,14063,9,06-02-20
9981,14064,1,27-01-20
9999,14064,4,31-01-20
10075,14064,1,04-02-20
10084,14064,3,05-02-20
10116,14064,1,06-02-20
10141,14064,9,06-02-20
9982,14065,1,30-01-20
10002,14065,4,31-01-20
10076,14065,1,04-02-20
10086,14065,3,05-02-20
10129,14065,9,06-02-20
9983,14066,1,30-01-20
9997,14066,4,31-01-20
10049,14066,1,03-02-20
10167,14066,3,07-02-20
10202,14066,9,10-02-20
9996,14067,1,30-01-20
9998,14067,4,31-01-20
10600,14067,3,04-03-20
10873,14067,4,19-03-20
11003,14067,9,31-03-20
10000,14068,2,31-01-20
10095,14068,9,05-02-20
10003,14069,2,31-01-20
10022,14069,9,31-01-20
10008,14070,2,31-01-20
10020,14070,9,31-01-20
10009,14071,2,31-01-20
10019,14071,9,31-01-20
10010,14072,2,31-01-20
10017,14072,9,31-01-20
10011,14073,2,31-01-20
10016,14073,9,31-01-20
10014,14074,2,31-01-20
10074,14074,9,04-02-20
10015,14075,2,31-01-20
10099,14075,9,05-02-20
10018,14076,1,30-01-20
10070,14076,3,04-02-20
10234,14076,1,12-02-20
10308,14076,9,14-02-20
10028,14077,1,31-01-20
10029,14077,4,03-02-20
10337,14077,9,17-02-20
10031,14078,1,31-01-20
10032,14078,4,03-02-20
10069,14078,1,04-02-20
10071,14078,3,04-02-20
10808,14078,9,16-03-20
10033,14079,1,30-01-20
10034,14079,4,03-02-20
10077,14079,1,04-02-20
10169,14079,3,07-02-20
10201,14079,9,10-02-20
10035,14080,1,31-01-20
10036,14080,4,03-02-20
10048,14080,1,03-02-20
10088,14080,3,05-02-20
10142,14080,9,06-02-20
10037,14081,1,03-02-20
10038,14081,4,03-02-20
10047,14081,1,03-02-20
10247,14081,3,12-02-20
10472,14081,9,24-02-20
10039,14082,1,31-01-20
10040,14082,4,03-02-20
11184,14082,3,15-04-20
11186,14082,4,15-04-20
11190,14082,9,15-04-20
10042,14083,1,03-02-20
10043,14083,4,03-02-20
10267,14083,1,13-02-20
10320,14083,3,14-02-20
10376,14083,1,18-02-20
10401,14083,9,19-02-20
10044,14084,1,03-02-20
10058,14084,4,04-02-20
10205,14084,1,11-02-20
10377,14084,3,18-02-20
10811,14084,9,17-03-20
10045,14085,1,03-02-20
10089,14085,3,05-02-20
10145,14085,9,06-02-20
10046,14086,1,03-02-20
10359,14086,3,18-02-20
10544,14086,9,27-02-20
10051,14087,2,03-02-20
10100,14087,9,05-02-20
10052,14088,2,03-02-20
10102,14088,9,05-02-20
10054,14089,1,03-02-20
10143,14089,3,06-02-20
10175,14089,9,07-02-20
10055,14090,1,03-02-20
10144,14090,3,06-02-20
10176,14090,9,07-02-20
10060,14091,1,31-01-20
10061,14091,4,04-02-20
10372,14091,1,18-02-20
10393,14091,3,19-02-20
10909,14091,4,22-03-20
11087,14091,9,08-04-20
10067,14092,2,04-02-20
10103,14092,9,05-02-20
10068,14093,2,04-02-20
10104,14093,9,05-02-20
10073,14094,2,04-02-20
10105,14094,9,05-02-20
10078,14095,2,04-02-20
10106,14095,9,05-02-20
10079,14096,2,04-02-20
10080,14096,9,04-02-20
10082,14097,1,04-02-20
10083,14097,9,05-02-20
10090,14098,2,05-02-20
10107,14098,9,05-02-20
10091,14099,1,04-02-20
10237,14099,3,12-02-20
10312,14099,9,14-02-20
10092,14100,2,05-02-20
10109,14100,9,05-02-20
10093,14101,1,04-02-20
10094,14101,4,05-02-20
10096,14101,1,05-02-20
10206,14101,3,11-02-20
10239,14101,9,12-02-20
10098,14102,1,05-02-20
10101,14102,4,05-02-20
10438,14102,9,21-02-20
10108,14103,1,05-02-20
10110,14103,4,05-02-20
10162,14103,1,07-02-20
10225,14103,3,11-02-20
10242,14103,9,12-02-20
10113,14104,1,06-02-20
10114,14104,9,06-02-20
10117,14105,1,04-02-20
10223,14105,9,11-02-20
10118,14106,1,04-02-20
10119,14106,9,06-02-20
10120,14107,1,03-02-20
10172,14107,3,07-02-20
10217,14107,9,11-02-20
10121,14108,1,30-01-20
10174,14108,3,07-02-20
10204,14108,9,10-02-20
10122,14109,1,06-02-20
10124,14109,4,06-02-20
10161,14109,1,07-02-20
10224,14109,3,11-02-20
10241,14109,9,12-02-20
10123,14110,1,05-02-20
10149,14110,4,07-02-20
10274,14110,9,13-02-20
10125,14111,1,06-02-20
10246,14111,3,12-02-20
10471,14111,9,24-02-20
10127,14112,1,05-02-20
10128,14112,4,06-02-20
10168,14112,1,07-02-20
10233,14112,9,12-02-20
10130,14113,2,06-02-20
10131,14113,9,06-02-20
10133,14114,2,06-02-20
10138,14114,9,06-02-20
10134,14115,1,04-02-20
10135,14115,4,06-02-20
11009,14115,1,01-04-20
11013,14115,9,01-04-20
10136,14116,1,06-02-20
10137,14116,4,06-02-20
10407,14116,9,20-02-20
10139,14117,2,06-02-20
10140,14117,9,06-02-20
10146,14118,1,05-02-20
10147,14118,4,06-02-20
10469,14118,9,24-02-20
10148,14119,1,29-01-20
10166,14119,4,07-02-20
10292,14119,9,13-02-20
10364,14119,1,18-02-20
10597,14119,3,04-03-20
10635,14119,9,05-03-20
10150,14120,1,06-02-20
10151,14120,4,07-02-20
10915,14120,1,23-03-20
10918,14120,4,23-03-20
10938,14120,9,24-03-20
10152,14121,2,07-02-20
10157,14121,9,07-02-20
10153,14122,1,06-02-20
10155,14122,4,07-02-20
10164,14122,1,07-02-20
10213,14122,4,11-02-20
10641,14122,1,06-03-20
10653,14122,9,06-03-20
10154,14123,2,07-02-20
10216,14123,9,11-02-20
10156,14124,1,06-02-20
10160,14124,4,07-02-20
10173,14124,1,07-02-20
10227,14124,9,11-02-20
10158,14125,1,06-02-20
10159,14125,4,07-02-20
10177,14125,1,07-02-20
10232,14125,3,12-02-20
10256,14125,9,12-02-20
10165,14126,1,06-02-20
10380,14126,3,18-02-20
11000,14126,9,31-03-20
10170,14127,1,07-02-20
10171,14127,4,07-02-20
10435,14127,9,21-02-20
10178,14128,1,07-02-20
10179,14128,4,07-02-20
10271,14128,3,13-02-20
10291,14128,9,13-02-20
10180,14129,1,07-02-20
10181,14129,4,07-02-20
10184,14129,1,10-02-20
10211,14129,3,11-02-20
10240,14129,9,12-02-20
10182,14130,1,07-02-20
10183,14130,4,07-02-20
10293,14130,1,13-02-20
10434,14130,3,21-02-20
10470,14130,9,24-02-20
10185,14131,2,10-02-20
10186,14131,9,10-02-20
10187,14132,2,10-02-20
10188,14132,9,10-02-20
10189,14133,1,07-02-20
10235,14133,3,12-02-20
10279,14133,4,13-02-20
10827,14133,1,17-03-20
10848,14133,9,18-03-20
10190,14135,1,07-02-20
10236,14135,3,12-02-20
10280,14135,4,13-02-20
10828,14135,1,17-03-20
10849,14135,9,18-03-20
10191,14136,1,10-02-20
10192,14136,4,10-02-20
10436,14136,1,21-02-20
10473,14136,3,24-02-20
10953,14136,9,26-03-20
10193,14137,1,07-02-20
10194,14137,9,10-02-20
10195,14138,1,07-02-20
10196,14138,4,10-02-20
10381,14138,3,18-02-20
10743,14138,9,12-03-20
10197,14139,1,10-02-20
10226,14139,4,11-02-20
10281,14139,1,13-02-20
10356,14139,3,18-02-20
10402,14139,9,19-02-20
10200,14140,1,10-02-20
10243,14140,3,12-02-20
10318,14140,9,14-02-20
10207,14141,2,11-02-20
10208,14141,9,11-02-20
10209,14142,2,11-02-20
10210,14142,9,11-02-20
10214,14143,1,11-02-20
10215,14143,4,11-02-20
10678,14143,9,09-03-20
10218,14144,1,10-02-20
10219,14144,4,11-02-20
10255,14144,1,12-02-20
10269,14144,9,13-02-20
10220,14145,1,11-02-20
10221,14145,4,11-02-20
10254,14145,1,12-02-20
10270,14145,9,13-02-20
10228,14146,1,12-02-20
10273,14146,4,13-02-20
10300,14146,1,14-02-20
10343,14146,9,17-02-20
10345,14146,1,17-02-20
10346,14146,9,17-02-20
10229,14147,1,10-02-20
10238,14147,3,12-02-20
10338,14147,9,17-02-20
10230,14148,1,11-02-20
10253,14148,4,12-02-20
10268,14148,1,13-02-20
10644,14148,3,06-03-20
10694,14148,9,09-03-20
10231,14149,1,11-02-20
10294,14149,9,13-02-20
10244,14150,1,12-02-20
10245,14150,4,12-02-20
10261,14150,9,13-02-20
10248,14151,2,12-02-20
10249,14151,9,12-02-20
10250,14152,2,12-02-20
10276,14152,9,13-02-20
10251,14153,1,12-02-20
10252,14153,4,12-02-20
10479,14153,9,25-02-20
10258,14154,1,12-02-20
10285,14154,4,13-02-20
10286,14154,3,13-02-20
10562,14154,9,28-02-20
10259,14155,1,12-02-20
10295,14155,9,13-02-20
10260,14156,1,12-02-20
10264,14156,4,13-02-20
10282,14156,9,13-02-20
10262,14158,1,12-02-20
10263,14158,4,13-02-20
10340,14158,1,17-02-20
10355,14158,9,18-02-20
10265,14159,1,13-02-20
10363,14159,3,18-02-20
10549,14159,9,27-02-20
10275,14160,1,13-02-20
10288,14160,4,13-02-20
10357,14160,1,18-02-20
10358,14160,3,18-02-20
10403,14160,9,19-02-20
10277,14161,1,13-02-20
10278,14161,4,13-02-20
10601,14161,1,04-03-20
10656,14161,3,06-03-20
10701,14161,9,10-03-20
10283,14162,2,13-02-20
10284,14162,9,13-02-20
10289,14163,1,13-02-20
10290,14163,4,13-02-20
10722,14163,9,11-03-20
10296,14164,2,14-02-20
10297,14164,9,14-02-20
10298,14165,2,14-02-20
10299,14165,9,14-02-20
10301,14166,2,14-02-20
10303,14166,9,14-02-20
10302,14167,1,14-02-20
10447,14167,9,21-02-20
10306,14168,1,10-02-20
10307,14168,9,14-02-20
10309,14169,1,14-02-20
10362,14169,4,18-02-20
11223,14169,3,22-04-20
11281,14169,9,24-04-20
10310,14170,1,10-02-20
10311,14170,9,14-02-20
10321,14171,1,17-02-20
10378,14171,4,18-02-20
10682,14171,9,09-03-20
10322,14172,2,17-02-20
10367,14172,9,18-02-20
10323,14173,2,17-02-20
10365,14173,9,18-02-20
10324,14174,2,17-02-20
10366,14174,9,18-02-20
10325,14175,2,17-02-20
10397,14175,9,19-02-20
10326,14176,2,17-02-20
10388,14176,9,19-02-20
10327,14177,2,17-02-20
10351,14177,9,17-02-20
10328,14178,1,14-02-20
10329,14178,4,17-02-20
10334,14178,1,17-02-20
10449,14178,9,21-02-20
10330,14179,1,11-02-20
10332,14179,4,17-02-20
10396,14179,1,19-02-20
10466,14179,3,24-02-20
10583,14179,9,03-03-20
10331,14180,2,17-02-20
10348,14180,9,17-02-20
10333,14181,2,17-02-20
10347,14181,9,17-02-20
10335,14182,1,17-02-20
10336,14182,4,17-02-20
11061,14182,9,06-04-20
10349,14183,1,17-02-20
10584,14183,9,03-03-20
10350,14185,1,17-02-20
10585,14185,9,03-03-20
10352,14186,1,17-02-20
10353,14186,3,18-02-20
10406,14186,9,20-02-20
10354,14187,1,17-02-20
10386,14187,9,19-02-20
10360,14188,2,18-02-20
10361,14188,9,18-02-20
10368,14189,1,18-02-20
10369,14189,4,18-02-20
10389,14189,1,19-02-20
10446,14189,9,21-02-20
10370,14190,2,18-02-20
10371,14190,9,18-02-20
10373,14191,2,18-02-20
10374,14191,9,18-02-20
10379,14192,2,18-02-20
10415,14192,9,20-02-20
10387,14193,1,19-02-20
10445,14193,9,21-02-20
10390,14194,2,19-02-20
10391,14194,9,19-02-20
10392,14195,2,19-02-20
10394,14195,9,19-02-20
10395,14196,1,17-02-20
10448,14196,9,21-02-20
10398,14197,1,18-02-20
10825,14197,9,17-03-20
10399,14198,1,18-02-20
10604,14198,9,04-03-20
10400,14199,1,18-02-20
10455,14199,9,24-02-20
10404,14200,2,20-02-20
10405,14200,9,20-02-20
10408,14201,1,19-02-20
10425,14201,4,21-02-20
10602,14201,1,04-03-20
10901,14201,3,20-03-20
10946,14201,9,26-03-20
10409,14202,1,19-02-20
10442,14202,9,21-02-20
10410,14203,1,18-02-20
10411,14203,4,20-02-20
10657,14203,1,06-03-20
10696,14203,3,09-03-20
10719,14203,9,10-03-20
10412,14204,1,20-02-20
10424,14204,9,20-02-20
10413,14205,1,18-02-20
10605,14205,9,04-03-20
10414,14206,1,19-02-20
10606,14206,9,04-03-20
10416,14207,1,19-02-20
10456,14207,4,24-02-20
10517,14207,1,26-02-20
10692,14207,3,09-03-20
10750,14207,9,12-03-20
10417,14208,1,20-02-20
10506,14208,4,25-02-20
11163,14208,1,14-04-20
11168,14208,3,14-04-20
11178,14208,9,15-04-20
10418,14209,1,19-02-20
10421,14209,4,20-02-20
10727,14209,9,11-03-20
10419,14210,2,20-02-20
10420,14210,9,20-02-20
10422,14211,2,20-02-20
10423,14211,9,20-02-20
10427,14212,1,20-02-20
10428,14212,9,21-02-20
10430,14213,2,21-02-20
10431,14213,9,21-02-20
10432,14214,1,20-02-20
10433,14214,4,21-02-20
10493,14214,1,25-02-20
10515,14214,3,26-02-20
10535,14214,9,26-02-20
10439,14215,1,20-02-20
10440,14215,4,21-02-20
10452,14215,1,21-02-20
10468,14215,3,24-02-20
10575,14215,9,03-03-20
10443,14216,2,21-02-20
10444,14216,9,21-02-20
10450,14217,1,20-02-20
10451,14217,4,21-02-20
10505,14217,3,25-02-20
11052,14217,9,03-04-20
10453,14218,1,20-02-20
10454,14218,4,21-02-20
10904,14218,9,20-03-20
10457,14219,2,24-02-20
10488,14219,9,25-02-20
10458,14220,2,24-02-20
10502,14220,9,25-02-20
10459,14221,2,24-02-20
10491,14221,9,25-02-20
10460,14222,2,24-02-20
10492,14222,9,25-02-20
10461,14223,1,21-02-20
10607,14223,9,04-03-20
10462,14224,2,24-02-20
10494,14224,9,25-02-20
10463,14225,2,24-02-20
10495,14225,9,25-02-20
10464,14226,2,24-02-20
10496,14226,9,25-02-20
10465,14227,2,24-02-20
10498,14227,9,25-02-20
10467,14228,2,24-02-20
10499,14228,9,25-02-20
10475,14229,1,24-02-20
10879,14229,3,19-03-20
11019,14229,9,01-04-20
10476,14230,1,24-02-20
10588,14230,3,03-03-20
10610,14230,9,04-03-20
10477,14231,2,25-02-20
10497,14231,9,25-02-20
10478,14232,2,25-02-20
10500,14232,9,25-02-20
10480,14233,2,25-02-20
10501,14233,9,25-02-20
10481,14234,1,17-02-20
10482,14234,9,25-02-20
10483,14235,1,25-02-20
10511,14235,4,26-02-20
10593,14235,1,04-03-20
10651,14235,3,06-03-20
10662,14235,9,06-03-20
10484,14236,1,25-02-20
10512,14236,4,26-02-20
10599,14236,1,04-03-20
10642,14236,3,06-03-20
10661,14236,9,06-03-20
10485,14237,1,25-02-20
10510,14237,4,26-02-20
10704,14237,1,10-03-20
10744,14237,3,12-03-20
10799,14237,9,16-03-20
10489,14241,1,25-02-20
10643,14241,3,06-03-20
11164,14241,9,14-04-20
10490,14242,1,25-02-20
10654,14242,9,06-03-20
10503,14243,2,25-02-20
10504,14243,9,25-02-20
10508,14244,2,26-02-20
10509,14244,9,26-02-20
10513,14245,1,25-02-20
10650,14245,4,06-03-20
10652,14245,3,06-03-20
10833,14245,4,18-03-20
10936,14245,9,24-03-20
10514,14246,1,25-02-20
10532,14246,9,26-02-20
10516,14247,1,24-02-20
10742,14247,9,12-03-20
10518,14248,1,25-02-20
10525,14248,3,26-02-20
10619,14248,9,04-03-20
10519,14249,1,26-02-20
10520,14249,9,26-02-20
10521,14250,1,26-02-20
10560,14250,9,28-02-20
10522,14251,1,20-02-20
10561,14251,9,28-02-20
10523,14252,1,25-02-20
